agency_cd,site_no,dateTime,X_72019_00003,X_72019_00003_cd,X_00020_00003,X_00020_00003_cd,X_00010_00003,X_00010_00003_cd,X_00060_00003,X_00060_00003_cd,X_00010_00001,X_00010_00001_cd,X_62623_00002,X_62623_00002_cd,X_00020_00001,X_00020_00001_cd,X_00020_00002,X_00020_00002_cd,X_63680_00001,X_63680_00001_cd,X_63680_00002,X_63680_00002_cd,X_63680_00003,X_63680_00003_cd,X_00010_00002,X_00010_00002_cd,X_00095_00001,X_00095_00001_cd,X_00095_00002,X_00095_00002_cd,X_62623_00001,X_62623_00001_cd,X_62623_00003,X_62623_00003_cd,X_00065_00003,X_00065_00003_cd,X_62615_00003,X_62615_00003_cd,X_00095_00003,X_00095_00003_cd,X_72022_00003,X_72022_00003_cd,X_00035_00003,X_00035_00003_cd,X_00045_00006,X_00045_00006_cd,X_62608_00003,X_62608_00003_cd,X_72198_00001,X_72198_00001_cd,tz_cd,outputDatacoords.dec_lat_va,outputDatacoords.dec_long_va
USGS,421438071165601,2023-10-17T00:00:00Z,31.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-18T00:00:00Z,31.83,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-19T00:00:00Z,31.85,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-20T00:00:00Z,31.86,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-21T00:00:00Z,31.87,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-22T00:00:00Z,31.92,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-23T00:00:00Z,31.96,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-24T00:00:00Z,31.98,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-25T00:00:00Z,31.99,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-26T00:00:00Z,32.01,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-27T00:00:00Z,32.03,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-28T00:00:00Z,32.05,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-29T00:00:00Z,32.08,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-30T00:00:00Z,32.09,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-10-31T00:00:00Z,32.12,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-11-01T00:00:00Z,32.14,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-11-02T00:00:00Z,32.17,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-11-03T00:00:00Z,32.19,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-11-04T00:00:00Z,32.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,421438071165601,2023-11-05T00:00:00Z,32.22,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTC,42.24388889,-71.2822222
USGS,422302071083801,2023-10-07T00:00:00Z,NA,NA,18.4,P,20.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,P,1460,P,NA,NA,0.26,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-08T00:00:00Z,NA,NA,13.8,P,19.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,P,1459,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-09T00:00:00Z,NA,NA,12,P,19.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,P,1457,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-10T00:00:00Z,NA,NA,12.6,P,19.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,P,1456,P,NA,NA,0.01,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-11T00:00:00Z,NA,NA,14.5,P,19.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,P,1456,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-12T00:00:00Z,NA,NA,15.2,P,19.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614,P,1455,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-13T00:00:00Z,NA,NA,12.5,P,18.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,P,1453,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-14T00:00:00Z,NA,NA,12,P,18.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,P,1452,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-15T00:00:00Z,NA,NA,12,P,18.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,P,1451,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-16T00:00:00Z,NA,NA,11.6,P,17.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,P,1450,P,NA,NA,0.04,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-17T00:00:00Z,NA,NA,11.9,P,17.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,P,1450,P,NA,NA,0.04,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-18T00:00:00Z,NA,NA,12.9,P,17.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,P,1451,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-19T00:00:00Z,NA,NA,14,P,17.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,P,1451,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-20T00:00:00Z,NA,NA,14.7,P,17.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-21T00:00:00Z,NA,NA,14.6,P,17.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,P,1456,P,NA,NA,0.59,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-22T00:00:00Z,NA,NA,12,P,16.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,P,1455,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-23T00:00:00Z,NA,NA,11.5,P,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-24T00:00:00Z,NA,NA,10.8,P,16.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-25T00:00:00Z,NA,NA,16.6,P,16.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-26T00:00:00Z,NA,NA,18.6,P,16.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-27T00:00:00Z,NA,NA,19.3,P,16.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-28T00:00:00Z,NA,NA,20,P,17,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,P,1453,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-29T00:00:00Z,NA,NA,10.6,P,16.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,P,1451,P,NA,NA,0.24,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-30T00:00:00Z,NA,NA,9.9,P,16.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,P,1455,P,NA,NA,0.45,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-10-31T00:00:00Z,NA,NA,6.5,P,15.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,P,1455,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-11-01T00:00:00Z,NA,NA,5.4,P,15.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,P,1455,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-11-02T00:00:00Z,NA,NA,3.7,P,14.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,P,1455,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-11-03T00:00:00Z,NA,NA,7.7,P,14.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-11-04T00:00:00Z,NA,NA,10.5,P,14.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,P,1454,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422302071083801,2023-11-05T00:00:00Z,NA,NA,10.5,P,14.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,P,1455,P,NA,NA,0,P,NA,NA,NA,NA,UTC,42.38388889,-71.14388889
USGS,422518071162501,2023-10-07T00:00:00Z,NA,NA,18.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0.36,P,33,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-08T00:00:00Z,NA,NA,12.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,P,0.01,P,133,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-09T00:00:00Z,NA,NA,10,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0,P,111,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-10T00:00:00Z,NA,NA,10.6,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0,P,71,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-11T00:00:00Z,NA,NA,12.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0,P,104,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-12T00:00:00Z,NA,NA,13.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0,P,116,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-13T00:00:00Z,NA,NA,9.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,P,0,P,121,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-14T00:00:00Z,NA,NA,10.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0.01,P,85,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-15T00:00:00Z,NA,NA,10.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,P,0,P,73,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-16T00:00:00Z,NA,NA,10.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0.04,P,64,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-17T00:00:00Z,NA,NA,10.3,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0.06,P,55,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-18T00:00:00Z,NA,NA,11.5,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0.03,P,58,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-19T00:00:00Z,NA,NA,12.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0.01,P,86,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-20T00:00:00Z,NA,NA,13.7,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0.02,P,44,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-21T00:00:00Z,NA,NA,13.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,P,1.45,P,13,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-22T00:00:00Z,NA,NA,10.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,P,0,P,81,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-23T00:00:00Z,NA,NA,10.2,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,P,0,P,93,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-24T00:00:00Z,NA,NA,9.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,P,0.01,P,90,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-25T00:00:00Z,NA,NA,15,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0,P,96,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-26T00:00:00Z,NA,NA,17.8,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0,P,91,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-27T00:00:00Z,NA,NA,17.9,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0,P,73,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-28T00:00:00Z,NA,NA,19.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,P,0,P,99,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-29T00:00:00Z,NA,NA,9.4,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0.48,P,16,P,NA,P Ssn,UTC,NA,NA
USGS,422518071162501,2023-10-30T00:00:00Z,NA,NA,9.1,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,P,0.62,P,11,P,NA,P Ssn,UTC,NA,NA
